frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
228,7.6,60,0,person,0.519,1052.3,147.7,1117.2,272.0,1084.8,209.8,11.41,1.87,11.56,0.28
229,7.633,51,0,person,0.622,627.3,142.5,732.9,314.0,680.1,228.3,-4.14,3.38,5.34,-4.38
229,7.633,60,0,person,0.474,1062.1,152.4,1123.8,271.8,1093.0,212.1,8.18,2.25,8.48,0.39
230,7.667,51,0,person,0.636,623.9,142.0,729.3,317.2,676.6,229.6,-3.51,1.35,3.76,-2.03
230,7.667,58,0,person,0.554,738.7,142.6,809.3,275.1,774.0,208.8,2.92,-0.58,2.98,-0.16
231,7.7,51,0,person,0.763,620.4,138.4,725.6,319.6,673.0,229.0,-3.61,-0.61,3.66,-1.96
231,7.7,58,0,person,0.503,734.3,141.7,809.5,272.0,771.9,206.9,-2.12,-1.98,2.9,-1.4
231,7.7,60,0,person,0.326,1079.4,148.9,1145.4,274.3,1112.4,211.6,9.73,-0.24,9.73,-1.25
232,7.733,51,0,person,0.736,614.5,137.7,721.1,327.7,667.8,232.7,-5.23,3.69,6.4,4.3
232,7.733,58,0,person,0.612,734.4,141.4,810.4,270.6,772.4,206.0,0.46,-0.84,0.96,1.14
232,7.733,60,0,person,0.339,1077.8,150.3,1147.6,281.4,1112.7,215.8,0.26,4.2,4.2,4.43
233,7.767,51,0,person,0.737,607.2,135.8,715.0,334.5,661.1,235.2,-6.69,2.47,7.13,-1.22
233,7.767,58,0,person,0.633,740.8,140.8,812.8,265.8,776.8,203.3,4.46,-2.7,5.21,-1.86
233,7.767,60,0,person,0.377,1070.4,148.4,1146.7,284.8,1108.5,216.6,-4.13,0.81,4.21,-3.39
234,7.8,51,0,person,0.345,599.0,133.9,706.5,334.0,652.7,234.0,-8.34,-1.21,8.43,-3.68
234,7.8,58,0,person,0.36,735.7,141.4,805.3,259.8,770.5,200.6,-6.31,-2.73,6.87,-0.03
235,7.833,51,0,person,0.503,598.7,136.4,704.6,333.4,651.6,234.9,-1.1,0.94,1.44,2.15
235,7.833,58,0,person,0.376,736.8,144.1,803.2,257.3,770.0,200.7,-0.55,0.11,0.56,2.84
235,7.833,60,0,person,0.454,1070.4,149.8,1151.1,288.1,1110.7,219.0,1.09,1.18,1.61,0.19
236,7.867,51,0,person,0.513,603.9,140.5,713.5,346.3,658.7,243.4,7.07,8.52,11.07,7.58
236,7.867,60,0,person,0.469,1068.6,145.0,1158.2,296.3,1113.4,220.7,2.64,1.69,3.14,0.51
237,7.9,51,0,person,0.749,609.7,143.7,723.9,359.1,666.8,251.4,8.09,7.97,11.36,-0.55
237,7.9,60,0,person,0.437,1065.8,146.7,1159.6,304.1,1112.7,225.4,-0.66,4.74,4.78,3.05
237,7.9,58,0,person,0.457,741.5,146.8,802.9,253.8,772.2,200.3,1.12,-0.19,1.14,-0.15
238,7.933,51,0,person,0.699,617.4,145.9,732.4,362.6,674.9,254.2,8.09,2.84,8.57,-5.13
238,7.933,60,0,person,0.533,1065.2,145.4,1161.6,306.8,1113.4,226.1,0.65,0.71,0.96,-4.03
238,7.933,58,0,person,0.405,741.6,146.1,804.1,255.8,772.9,200.9,0.67,0.62,0.91,0.81
239,7.967,51,0,person,0.789,622.2,139.6,742.1,363.1,682.1,251.4,7.23,-2.85,7.77,-5.69
239,7.967,60,0,person,0.682,1065.2,143.0,1162.5,306.6,1113.8,224.8,0.47,-1.33,1.41,-2.04
240,8.0,51,0,person,0.779,612.8,140.2,749.0,391.1,680.9,265.7,-1.21,14.3,14.35,17.14
240,8.0,60,0,person,0.62,1065.1,142.3,1163.2,307.7,1114.1,225.0,0.28,0.2,0.35,1.53
241,8.033,51,0,person,0.824,614.7,142.9,760.2,409.6,687.5,276.3,6.56,10.59,12.45,-3.71
241,8.033,60,0,person,0.511,1066.4,147.7,1165.8,314.0,1116.1,230.8,2.01,5.83,6.16,5.62
242,8.067,51,0,person,0.806,608.0,147.6,757.5,420.6,682.8,284.1,-4.73,7.81,9.13,-2.78
242,8.067,60,0,person,0.421,1064.8,157.6,1168.7,328.8,1116.8,243.2,0.63,12.37,12.39,6.54
243,8.1,51,0,person,0.848,611.0,151.3,760.0,424.2,685.5,287.7,2.77,3.65,4.58,-4.16
243,8.1,60,0,person,0.462,1063.4,170.1,1164.8,334.3,1114.1,252.2,-2.7,9.0,9.39,-3.37
244,8.133,51,0,person,0.895,611.6,156.9,759.2,428.1,685.4,292.5,-0.14,4.77,4.77,1.12
245,8.167,51,0,person,0.86,612.7,168.5,766.7,452.3,689.7,310.4,4.28,17.88,18.39,13.11
245,8.167,60,0,person,0.564,1051.5,160.9,1163.1,339.8,1107.3,250.4,-3.38,-0.91,3.5,-4.96
246,8.2,51,0,person,0.866,618.2,175.1,777.6,469.8,697.9,322.5,8.24,12.08,14.62,-5.8
246,8.2,60,0,person,0.42,1043.9,162.5,1159.1,345.2,1101.5,253.8,-5.77,3.45,6.72,4.37
247,8.233,51,0,person,0.841,624.6,177.6,785.7,473.3,705.1,325.5,7.25,3.04,7.86,-9.04
247,8.233,60,0,person,0.397,1039.5,150.2,1165.1,350.6,1102.3,250.4,0.79,-3.46,3.55,-6.91
248,8.267,51,0,person,0.879,630.2,183.0,792.5,476.3,711.4,329.6,6.22,4.13,7.47,1.09
248,8.267,60,0,person,0.688,1034.5,146.2,1165.4,356.8,1100.0,251.5,-2.35,1.16,2.62,4.62
249,8.3,51,0,person,0.858,634.2,193.9,811.5,514.0,722.9,354.0,11.5,24.33,26.91,20.2
249,8.3,60,0,person,0.727,1034.5,151.8,1163.4,361.8,1098.9,256.8,-1.03,5.31,5.4,4.15
250,8.333,51,0,person,0.875,636.3,207.6,821.3,541.3,728.8,374.4,5.95,20.5,21.34,-3.83
250,8.333,60,0,person,0.587,1033.6,157.5,1160.4,364.6,1097.0,261.0,-1.96,4.23,4.66,-1.08
251,8.367,51,0,person,0.882,640.4,221.2,825.2,553.0,732.8,387.1,4.0,12.68,13.29,-7.82
252,8.4,51,0,person,0.878,643.6,229.0,827.7,558.2,735.6,393.6,2.84,6.45,7.05,-6.22
252,8.4,60,0,person,0.469,1017.9,153.0,1157.1,377.6,1087.5,265.3,-4.73,2.13,5.19,-1.05
253,8.433,51,0,person,0.894,646.1,238.0,830.3,566.4,738.2,402.2,2.55,8.64,9.01,2.19
253,8.433,60,0,person,0.537,1017.5,148.5,1160.2,376.6,1088.9,262.6,1.36,-2.75,3.07,-4.89
254,8.467,51,0,person,0.874,649.4,253.6,841.9,599.4,745.7,426.5,7.47,24.33,25.45,15.68
254,8.467,60,0,person,0.531,1005.2,147.1,1145.3,376.0,1075.2,261.6,-13.63,-0.98,13.66,1.77
255,8.5,51,0,person,0.82,661.8,266.1,856.2,614.5,759.0,440.3,13.35,13.76,19.17,-10.57
255,8.5,60,0,person,0.554,993.1,152.5,1133.1,382.1,1063.1,267.3,-12.14,5.7,13.41,6.68
255,8.5,65,0,person,0.565,799.1,142.7,899.4,257.7,849.3,200.2,0.0,0.0,0.0,0.0
256,8.533,51,0,person,0.892,669.4,282.0,863.4,622.3,766.4,452.2,7.37,11.85,13.96,-1.91
256,8.533,60,0,person,0.673,975.2,163.4,1115.9,394.7,1045.6,279.1,-17.52,11.81,21.13,6.11
256,8.533,65,0,person,0.449,802.5,148.1,899.4,259.0,850.9,203.6,1.66,3.4,3.78,3.4
257,8.567,51,0,person,0.921,683.1,296.5,876.1,626.0,779.6,461.2,13.23,9.08,16.04,-2.77
257,8.567,60,0,person,0.574,968.2,170.4,1097.6,384.6,1032.9,277.5,-12.66,-1.57,12.76,-13.38
257,8.567,65,0,person,0.593,804.5,151.9,901.4,262.4,852.9,207.2,2.02,3.56,4.09,0.16
258,8.6,51,0,person,0.885,692.4,316.9,881.9,625.7,787.2,471.3,7.56,10.06,12.58,0.99
258,8.6,60,0,person,0.753,954.6,174.7,1082.9,390.5,1018.7,282.6,-14.19,5.13,15.08,6.7
258,8.6,65,0,person,0.404,812.8,160.7,902.8,262.6,857.8,211.7,4.88,4.5,6.64,0.94
258,8.6,68,36,skateboard,0.565,953.6,352.7,1024.6,406.1,989.1,379.4,0.0,0.0,0.0,0.0
259,8.633,51,0,person,0.869,697.2,335.9,882.3,622.2,789.8,479.0,2.61,7.75,8.18,-2.31
259,8.633,60,0,person,0.64,952.0,175.9,1068.8,374.0,1010.4,275.0,-8.33,-7.69,11.34,-12.82
259,8.633,65,0,person,0.44,816.2,148.5,915.1,260.7,865.7,204.6,7.86,-7.07,10.57,-11.57
259,8.633,69,0,person,0.341,1113.2,151.2,1167.3,253.2,1140.3,202.2,0.0,0.0,0.0,0.0
260,8.667,51,0,person,0.889,695.4,350.1,876.9,619.5,786.1,484.8,-3.63,5.74,6.79,-2.01
260,8.667,60,0,person,0.623,929.0,173.8,1055.5,389.8,992.2,281.8,-18.16,6.86,19.41,14.55
260,8.667,65,0,person,0.324,823.5,144.1,924.3,259.4,873.9,201.7,8.21,-2.85,8.69,4.22
261,8.7,51,0,person,0.835,693.8,365.7,869.3,615.4,781.5,490.6,-4.59,5.8,7.4,0.06
261,8.7,60,0,person,0.513,921.4,173.3,1034.2,365.3,977.8,269.3,-14.45,-12.52,19.11,-19.37
262,8.733,51,0,person,0.837,703.5,378.3,873.7,611.0,788.6,494.7,7.03,4.08,8.13,-1.72
262,8.733,60,0,person,0.339,910.0,174.0,1017.9,355.1,964.0,264.6,-13.84,-4.71,14.62,7.81
263,8.767,51,0,person,0.774,718.2,386.4,888.4,610.2,803.3,498.3,14.74,3.64,15.18,-0.44
263,8.767,60,0,person,0.324,896.7,171.6,1005.5,351.4,951.1,261.5,-12.87,-3.04,13.23,1.67
264,8.8,51,0,cat,0.411,760.5,405.7,920.8,605.2,840.6,505.4,37.31,7.09,37.98,3.45
264,8.8,60,0,person,0.674,859.3,167.9,988.4,386.3,923.9,277.1,-27.22,15.56,31.35,18.61
264,8.8,65,0,person,0.355,837.6,129.2,942.9,253.5,890.2,191.4,4.09,-2.59,4.84,0.06
265,8.833,51,0,person,0.841,800.1,416.9,957.2,601.4,878.6,509.2,37.98,3.76,38.17,-3.33
265,8.833,60,0,person,0.571,847.4,167.3,968.0,373.3,907.7,270.3,-16.16,-6.8,17.54,-22.37
266,8.867,51,0,person,0.841,840.5,432.6,991.7,599.7,916.1,516.1,37.49,6.97,38.13,3.2
266,8.867,60,0,person,0.61,833.7,170.5,944.2,365.1,888.9,267.8,-18.76,-2.49,18.92,4.31
267,8.9,51,0,person,0.843,865.3,445.0,1013.3,598.7,939.3,521.8,23.23,5.68,23.91,-1.29
267,8.9,60,0,person,0.361,813.5,176.0,916.9,361.6,865.2,268.8,-23.72,0.99,23.74,3.48
268,8.933,51,0,person,0.735,888.4,455.3,1033.2,598.3,960.8,526.8,21.46,4.96,22.03,-0.72
269,8.967,51,0,person,0.773,913.8,468.6,1049.7,595.9,981.7,532.2,20.94,5.44,21.64,0.48
269,8.967,60,0,person,0.658,747.9,177.9,878.6,416.7,813.2,297.3,-26.01,14.27,29.66,6.64
270,9.0,51,0,person,0.794,927.2,479.8,1058.1,594.7,992.6,537.2,10.9,5.02,12.0,-0.42
270,9.0,60,0,person,0.555,743.0,175.3,863.6,402.2,803.3,288.8,-9.93,-8.58,13.12,-22.85
271,9.033,51,0,person,0.673,931.3,488.9,1056.7,591.5,994.0,540.2,1.41,2.98,3.29,-2.04
271,9.033,60,0,person,0.678,731.3,172.2,848.7,398.8,790.0,285.5,-13.3,-3.25,13.69,5.34
272,9.067,60,0,person,0.814,714.3,172.3,824.8,388.0,769.5,280.1,-20.45,-5.38,21.15,-2.13
273,9.1,60,0,person,0.688,694.9,171.5,805.7,390.6,750.3,281.1,-19.23,0.95,19.25,6.33
274,9.133,60,0,person,0.571,677.6,169.8,785.7,385.0,731.6,277.4,-18.67,-3.71,19.04,-4.66
275,9.167,60,0,person,0.676,649.0,167.7,771.3,416.2,710.1,292.0,-21.49,14.59,25.97,18.29
276,9.2,60,0,person,0.819,638.5,168.3,761.7,426.3,700.1,297.3,-10.04,5.32,11.36,-9.26
276,9.2,83,0,person,0.394,884.5,495.5,1095.8,584.2,990.2,539.9,0.0,0.0,0.0,0.0
277,9.233,60,0,person,0.846,631.7,169.9,753.2,430.5,692.5,300.2,-7.63,2.92,8.17,-2.41
277,9.233,83,0,person,0.452,883.3,493.3,1099.5,584.3,991.4,538.8,1.24,-1.08,1.64,-1.08
278,9.267,60,0,person,0.806,627.8,209.3,744.8,465.5,686.3,337.4,-6.2,37.16,37.67,34.24
279,9.3,60,0,person,0.757,620.9,229.6,734.7,481.7,677.8,355.6,-8.48,18.29,20.16,-18.87
279,9.3,87,36,skateboard,0.432,659.6,464.6,720.7,502.5,690.2,483.6,0.0,0.0,0.0,0.0
279,9.3,89,0,person,0.338,988.3,545.7,1097.5,637.0,1042.9,591.3,0.0,0.0,0.0,0.0
280,9.333,60,0,person,0.8,622.0,238.9,733.8,491.3,677.9,365.1,0.12,9.47,9.47,-8.82
280,9.333,89,0,person,0.356,988.0,544.0,1098.0,636.0,1043.0,590.0,0.1,-1.37,1.38,-1.37
281,9.367,60,0,person,0.835,615.3,244.4,732.6,512.2,674.0,378.3,-3.95,13.17,13.75,3.69
281,9.367,89,0,person,0.373,989.8,540.2,1100.3,632.4,1045.1,586.3,2.07,-3.69,4.23,-2.32
282,9.4,60,0,person,0.834,609.2,246.7,732.3,530.0,670.8,388.4,-3.2,10.06,10.56,-3.11
282,9.4,89,0,person,0.451,995.6,538.2,1105.9,630.1,1050.7,584.1,5.66,-2.12,6.05,1.57
283,9.433,60,0,person,0.712,605.9,250.6,731.5,541.2,668.7,395.9,-2.06,7.54,7.82,-2.52
283,9.433,89,0,person,0.421,999.8,541.2,1109.2,631.8,1054.5,586.5,3.77,2.38,4.46,4.51
284,9.467,60,0,person,0.725,604.1,260.2,728.6,549.6,666.4,404.9,-2.35,9.0,9.3,1.45
284,9.467,89,0,person,0.443,1002.5,546.2,1111.4,635.9,1056.9,591.1,2.43,4.53,5.14,2.14
285,9.5,60,0,person,0.795,600.9,268.4,722.8,550.1,661.8,409.3,-4.51,4.36,6.28,-4.63
285,9.5,89,0,person,0.408,1006.6,550.4,1114.4,638.6,1060.5,594.5,3.61,3.43,4.98,-1.09
285,9.5,90,0,person,0.399,1123.2,395.3,1275.9,629.7,1199.6,512.5,0.0,0.0,0.0,0.0
286,9.533,60,0,person,0.816,587.9,273.4,721.8,583.5,654.8,428.4,-7.01,19.16,20.41,14.8
286,9.533,89,0,person,0.339,1010.7,552.3,1118.2,639.7,1064.4,596.0,3.89,1.52,4.17,-1.92
286,9.533,90,0,person,0.474,1115.5,385.6,1277.6,634.4,1196.5,510.0,-3.03,-2.47,3.91,-2.47
287,9.567,60,0,person,0.803,579.5,276.3,716.2,592.8,647.8,434.5,-7.03,6.12,9.32,-13.04
287,9.567,90,0,person,0.503,1109.5,369.1,1280.0,635.7,1194.7,502.4,-1.79,-7.65,7.85,-5.18
288,9.6,60,0,person,0.764,568.2,280.8,706.0,594.3,637.1,437.6,-10.69,3.02,11.11,-3.1
288,9.6,90,0,person,0.57,1101.5,338.2,1280.0,634.8,1190.7,486.5,-4.01,-15.86,16.36,-8.21
289,9.633,60,0,person,0.811,560.7,283.6,702.9,602.8,631.8,443.2,-5.31,5.66,7.76,2.64
289,9.633,90,0,person,0.591,1105.5,323.3,1280.0,617.7,1192.8,470.5,2.02,-16.03,16.16,-0.17
290,9.667,60,0,person,0.737,571.6,287.8,720.2,626.5,645.9,457.1,14.11,13.89,19.8,8.23
290,9.667,90,0,person,0.478,1111.9,318.2,1280.0,605.2,1195.9,461.7,3.17,-8.79,9.35,7.24
291,9.7,60,0,person,0.813,572.6,292.8,724.5,637.0,648.6,464.9,2.68,7.79,8.24,-6.1
291,9.7,90,0,person,0.545,1115.2,315.7,1280.0,603.5,1197.6,459.6,1.69,-2.08,2.68,6.72
291,9.7,89,0,person,0.316,1021.2,544.9,1133.1,634.5,1077.2,589.7,2.55,-1.27,2.85,-0.56
292,9.733,60,0,person,0.754,577.7,296.9,731.2,636.3,654.4,466.6,5.83,1.67,6.07,-6.12
292,9.733,90,0,person,0.653,1114.2,298.4,1280.0,600.9,1197.1,449.7,-0.53,-9.93,9.95,-7.85
293,9.767,60,0,person,0.698,602.4,302.9,765.0,639.1,683.7,471.0,29.31,4.44,29.64,2.77
294,9.8,60,0,person,0.753,615.5,307.4,786.8,643.7,701.1,475.5,17.4,4.5,17.98,0.06
295,9.833,60,0,person,0.783,639.1,313.3,811.9,644.0,725.5,478.7,24.37,3.16,24.57,-1.34
295,9.833,90,0,person,0.769,1150.2,287.3,1280.0,527.9,1215.1,407.6,6.0,-14.02,15.26,-1.36
296,9.867,60,0,person,0.856,666.2,322.5,841.1,640.3,753.6,481.4,28.13,2.72,28.26,-0.45
296,9.867,90,0,person,0.782,1158.0,271.9,1280.0,514.3,1219.0,393.1,3.9,-14.49,15.0,-0.46
296,9.867,83,0,person,0.691,915.1,513.0,1182.1,626.5,1048.6,569.8,3.01,1.63,3.43,0.14
297,9.9,60,0,person,0.688,700.1,331.2,878.4,639.6,789.3,485.4,35.63,4.0,35.86,1.28
297,9.9,90,0,person,0.417,1169.3,265.6,1280.0,490.6,1224.6,378.1,5.64,-15.03,16.05,-0.54
297,9.9,83,0,person,0.672,918.7,508.7,1194.2,626.9,1056.4,567.8,7.81,-1.95,8.05,-3.58
298,9.933,60,0,person,0.79,741.8,336.0,919.0,635.0,830.4,485.5,41.12,0.07,41.12,-3.93
298,9.933,90,0,person,0.41,1160.3,191.3,1280.0,476.7,1220.1,334.0,-4.5,-44.07,44.29,-29.04
298,9.933,83,0,person,0.569,924.0,501.4,1207.6,625.6,1065.8,563.5,9.39,-4.33,10.34,-2.38
299,9.967,60,0,person,0.743,764.3,341.9,943.3,629.7,853.8,485.8,23.42,0.3,23.42,0.23
299,9.967,90,0,person,0.551,1175.9,222.9,1280.0,463.2,1228.0,343.0,7.82,9.02,11.94,53.09
300,10.0,9007,0,person,0.307,1182.6,245.8,1279.4,456.1,1231.0,350.9,0.0,0.0,0.0,0.0
301,10.033,60,0,person,0.398,803.2,337.7,989.7,619.5,896.4,478.6,21.31,-3.59,21.61,-1.94
301,10.033,90,0,person,0.582,1162.1,188.5,1280.0,449.9,1221.0,319.2,-3.46,-11.9,12.39,-10.46
302,10.067,90,0,person,0.524,1159.2,163.7,1280.0,442.3,1219.6,303.0,-1.44,-16.21,16.28,-4.31
303,10.1,90,0,person,0.427,1162.6,149.5,1280.0,427.4,1221.3,288.5,1.73,-14.54,14.64,1.68
304,10.133,90,0,person,0.628,1171.3,141.4,1280.0,416.6,1225.7,279.0,4.33,-9.49,10.44,5.04
304,10.133,83,0,person,0.756,785.5,346.7,1280.0,621.0,1032.7,483.8,-5.51,-13.27,14.37,-1.49
305,10.167,90,0,person,0.557,1183.2,168.8,1280.0,411.6,1231.6,290.2,5.95,11.22,12.7,20.71
305,10.167,83,0,person,0.704,817.1,336.2,1280.0,619.0,1048.6,477.6,15.84,-6.27,17.03,7.0
306,10.2,90,0,person,0.627,1196.1,184.2,1280.0,406.9,1238.0,295.6,6.43,5.34,8.36,-5.88
306,10.2,83,0,person,0.764,848.2,332.3,1280.0,617.8,1064.1,475.1,15.55,-2.53,15.76,3.74
307,10.233,9008,0,person,0.513,1060.1,333.5,1269.7,559.7,1164.9,446.6,0.0,0.0,0.0,0.0
308,10.267,83,0,person,0.541,922.9,321.8,1280.0,607.4,1101.5,464.6,18.67,-5.23,19.39,-1.35
309,10.3,9009,0,person,0.581,642.1,153.4,709.1,386.5,675.6,270.0,0.0,0.0,0.0,0.0
310,10.333,101,0,person,0.664,629.7,163.8,699.6,406.9,664.7,285.3,0.0,0.0,0.0,0.0
311,10.367,101,0,person,0.726,626.9,149.6,701.7,410.3,664.3,280.0,-0.35,-5.37,5.38,-5.37
312,10.4,101,0,person,0.766,625.0,141.0,703.3,412.8,664.2,276.9,-0.15,-3.05,3.05,2.32
313,10.433,101,0,person,0.773,622.3,135.8,704.3,418.8,663.3,277.3,-0.86,0.34,0.93,3.39
314,10.467,101,0,person,0.815,616.3,134.6,700.7,421.7,658.5,278.1,-4.82,0.88,4.9,0.55
315,10.5,101,0,person,0.828,611.2,132.8,695.1,411.1,653.2,272.0,-5.32,-6.18,8.15,-7.06
315,10.5,103,0,person,0.535,1166.7,244.7,1276.1,563.8,1221.4,404.3,0.0,0.0,0.0,0.0
316,10.533,101,0,person,0.829,607.3,130.4,693.0,406.6,650.1,268.5,-3.04,-3.48,4.62,2.7
317,10.567,101,0,person,0.8,605.3,126.7,694.1,404.0,649.7,265.3,-0.43,-3.16,3.19,0.32
317,10.567,103,0,person,0.431,1179.8,220.2,1279.6,511.6,1229.7,365.9,4.15,-19.18,19.62,-9.59
318,10.6,101,0,person,0.796,602.8,123.4,692.4,396.3,647.6,259.8,-2.1,-5.5,5.89,-2.34
319,10.633,101,0,person,0.784,598.9,122.4,691.3,399.5,645.1,260.9,-2.52,1.1,2.75,6.6
320,10.667,101,0,person,0.82,596.8,122.1,690.8,399.8,643.8,260.9,-1.29,0.01,1.29,-1.09
321,10.7,101,0,person,0.834,594.6,121.9,688.6,394.8,641.6,258.3,-2.18,-2.59,3.38,-2.6
322,10.733,101,0,person,0.825,594.0,119.3,689.0,389.9,641.5,254.6,-0.08,-3.76,3.76,-1.17
323,10.767,101,0,person,0.731,596.5,114.3,693.5,383.1,645.0,248.7,3.48,-5.89,6.84,-2.13
324,10.8,101,0,person,0.809,594.2,108.2,695.1,384.8,644.6,246.5,-0.37,-2.19,2.22,3.7
325,10.833,101,0,person,0.815,590.5,97.8,695.7,384.4,643.1,241.1,-1.54,-5.4,5.61,-3.21
326,10.867,101,0,person,0.797,588.3,90.5,694.9,379.0,641.6,234.7,-1.51,-6.39,6.56,-0.99
327,10.9,101,0,person,0.858,584.6,84.9,691.4,373.0,638.0,228.9,-3.61,-5.8,6.83,0.58
327,10.9,104,0,person,0.479,1036.4,137.9,1208.9,390.7,1122.6,264.3,0.0,0.0,0.0,0.0
328,10.933,101,0,person,0.854,583.3,79.6,689.5,364.6,636.4,222.1,-1.59,-6.85,7.03,-1.05
328,10.933,104,0,person,0.331,1033.4,141.3,1197.4,382.0,1115.4,261.6,-7.21,-2.65,7.69,-2.65
329,10.967,101,0,person,0.853,580.4,76.5,686.0,359.8,633.2,218.1,-3.24,-3.92,5.09,2.93
329,10.967,104,0,person,0.336,1031.9,131.8,1183.6,354.8,1107.7,243.3,-7.67,-18.32,19.86,-15.67
330,11.0,101,0,person,0.764,576.7,72.5,682.7,356.7,629.7,214.6,-3.48,-3.52,4.94,0.41
330,11.0,104,0,person,0.591,1038.0,120.7,1184.8,338.4,1111.4,229.6,3.68,-13.76,14.24,4.57
330,11.0,105,0,person,0.819,1036.4,350.4,1248.5,532.2,1142.5,441.3,0.0,0.0,0.0,0.0
331,11.033,101,0,person,0.819,570.5,73.4,675.7,355.4,623.1,214.4,-6.55,-0.26,6.56,3.25
331,11.033,104,0,person,0.663,1026.6,118.6,1173.0,337.3,1099.8,228.0,-11.66,-1.61,11.77,12.15
331,11.033,105,0,person,0.805,1036.4,365.1,1233.2,532.5,1134.8,448.8,-7.69,7.54,10.77,7.54
332,11.067,101,0,person,0.819,565.9,77.2,670.4,355.5,618.1,216.3,-4.98,1.97,5.36,2.23
332,11.067,104,0,person,0.646,1030.3,107.0,1177.6,331.3,1104.0,219.1,4.21,-8.81,9.77,-7.21
332,11.067,105,0,person,0.591,1038.3,380.3,1222.7,534.8,1130.5,457.5,-4.27,8.71,9.7,1.17
332,11.067,107,2,car,0.371,644.7,144.7,734.1,201.7,689.4,173.2,0.0,0.0,0.0,0.0
332,11.067,109,0,person,0.363,1188.0,65.4,1244.5,174.3,1216.2,119.8,0.0,0.0,0.0,0.0
333,11.1,101,0,person,0.812,567.7,83.8,671.2,355.0,619.4,219.4,1.28,3.09,3.34,1.12
333,11.1,104,0,person,0.685,1037.0,99.5,1181.2,323.0,1109.1,211.2,5.17,-7.92,9.45,0.9
333,11.1,105,0,person,0.557,1018.1,350.9,1241.9,536.5,1130.0,443.7,-0.48,-13.8,13.8,-22.51
333,11.1,109,0,person,0.342,1187.0,67.5,1243.4,176.2,1215.2,121.9,-1.02,2.05,2.29,2.05
334,11.133,101,0,person,0.76,568.4,91.2,669.6,352.8,619.0,222.0,-0.41,2.58,2.62,-0.51
334,11.133,104,0,person,0.31,1041.4,110.3,1181.8,330.5,1111.6,220.4,2.46,9.2,9.52,17.11
334,11.133,105,0,person,0.493,1017.0,355.7,1240.2,537.4,1128.6,446.5,-1.46,2.8,3.16,16.6
335,11.167,101,0,person,0.755,569.0,95.6,672.5,362.8,620.7,229.2,1.71,7.17,7.37,4.59
335,11.167,104,0,person,0.313,1046.7,127.6,1182.1,339.8,1114.4,233.7,2.84,13.27,13.57,4.07
335,11.167,105,0,person,0.5,1023.1,369.3,1241.0,543.1,1132.1,456.2,3.48,9.69,10.3,6.89
336,11.2,101,0,person,0.798,566.9,99.4,671.4,369.8,619.2,234.6,-1.55,5.42,5.64,-1.75
336,11.2,105,0,person,0.479,1025.1,384.6,1236.2,548.3,1130.6,466.5,-1.43,10.24,10.34,0.55
337,11.233,101,0,person,0.738,573.8,96.6,682.1,370.2,628.0,233.4,8.79,-1.24,8.88,-6.66
337,11.233,104,0,person,0.386,1042.9,125.4,1186.7,349.8,1114.8,237.6,0.19,1.97,1.98,-5.65
338,11.267,101,0,person,0.646,589.4,91.4,702.4,368.7,645.9,230.1,17.94,-3.31,18.24,-2.07
339,11.3,101,0,person,0.769,604.3,81.4,723.2,365.9,663.7,223.7,17.85,-6.39,18.96,-3.08
340,11.333,101,0,person,0.825,612.1,77.6,731.3,360.1,671.7,218.8,7.94,-4.84,9.3,1.55
340,11.333,104,0,person,0.729,1048.4,102.1,1197.5,335.6,1122.9,218.8,2.7,-6.26,6.82,-2.75
341,11.367,101,0,person,0.807,624.2,76.5,740.2,344.4,682.2,210.4,10.54,-8.4,13.48,-3.57
341,11.367,104,0,person,0.728,1053.4,107.8,1196.6,333.4,1125.0,220.6,2.11,1.74,2.73,8.0
342,11.4,101,0,person,0.78,633.5,78.0,750.8,341.0,692.2,209.5,9.93,-0.9,9.97,7.5
342,11.4,104,0,person,0.65,1055.4,98.2,1201.8,332.3,1128.6,215.2,3.56,-5.34,6.42,-7.07
343,11.433,101,0,person,0.775,642.9,79.4,763.7,341.4,703.3,210.4,11.14,0.92,11.18,1.83
343,11.433,104,0,person,0.662,1058.7,102.6,1197.5,325.6,1128.1,214.1,-0.45,-1.16,1.25,4.17
344,11.467,101,0,person,0.768,665.2,80.9,783.2,337.4,724.2,209.2,20.92,-1.28,20.96,-2.21
344,11.467,104,0,person,0.522,1070.3,96.1,1206.6,323.0,1138.5,209.6,10.31,-4.5,11.25,-3.33
345,11.5,101,0,person,0.819,676.8,75.5,795.3,336.8,736.0,206.2,11.8,-2.99,12.17,-1.71
345,11.5,104,0,person,0.656,1067.0,85.6,1208.7,324.9,1137.9,205.3,-0.58,-4.3,4.34,0.19
346,11.533,101,0,person,0.805,687.3,73.6,803.5,334.5,745.4,204.0,9.39,-2.14,9.63,0.85
346,11.533,104,0,person,0.431,1067.6,84.5,1212.3,329.7,1139.9,207.1,2.05,1.82,2.74,6.12
347,11.567,101,0,person,0.844,694.2,71.4,809.2,334.8,751.7,203.1,6.3,-0.92,6.36,1.22
347,11.567,104,0,person,0.694,1077.2,116.9,1205.7,330.1,1141.5,223.5,1.53,16.4,16.47,14.58
