frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
44,1.467,3,0,person,0.538,664.3,234.8,734.2,367.8,699.3,301.3,0.05,-0.48,0.48,0.14
45,1.5,1,0,person,0.876,325.0,287.1,428.2,510.6,376.6,398.8,-0.04,0.18,0.18,0.3
45,1.5,2,0,person,0.711,431.5,257.1,506.8,465.7,469.1,361.4,-0.06,2.68,2.68,-3.13
45,1.5,4,0,person,0.556,716.1,227.0,784.8,417.6,750.4,322.3,-1.08,-0.82,1.35,-0.44
45,1.5,3,0,person,0.499,664.2,234.6,734.2,368.3,699.2,301.5,-0.06,0.12,0.13,0.6
46,1.533,1,0,person,0.875,324.7,286.7,428.2,510.6,376.4,398.7,-0.18,-0.16,0.24,-0.34
46,1.533,2,0,person,0.705,431.9,257.4,506.3,467.2,469.1,362.3,-0.03,0.91,0.91,-1.77
46,1.533,4,0,person,0.581,715.8,226.9,784.8,418.1,750.3,322.5,-0.11,0.2,0.23,1.02
46,1.533,3,0,person,0.5,664.8,236.0,733.4,367.8,699.1,301.9,-0.09,0.48,0.49,0.36
47,1.567,1,0,person,0.869,324.4,286.5,427.6,509.4,376.0,397.9,-0.41,-0.72,0.82,-0.56
47,1.567,2,0,person,0.744,433.8,259.7,506.4,466.9,470.1,363.3,1.01,0.96,1.4,0.06
47,1.567,4,0,person,0.437,717.8,226.8,787.0,420.1,752.4,323.4,2.13,0.96,2.34,0.76
47,1.567,3,0,person,0.42,665.6,238.1,732.5,366.7,699.0,302.4,-0.06,0.49,0.49,0.0
48,1.6,1,0,person,0.867,324.4,286.3,427.4,508.5,375.9,397.4,-0.12,-0.56,0.57,0.16
48,1.6,2,0,person,0.803,435.5,260.5,507.3,466.4,471.4,363.4,1.31,0.16,1.32,-0.81
48,1.6,4,0,person,0.304,718.3,228.3,785.8,417.4,752.1,322.9,-0.38,-0.58,0.7,-1.54
49,1.633,1,0,person,0.862,324.3,286.0,427.3,508.2,375.8,397.1,-0.09,-0.31,0.32,0.25
49,1.633,2,0,person,0.802,436.5,260.7,507.5,465.7,472.0,363.2,0.6,-0.25,0.65,-0.41
49,1.633,4,0,person,0.421,697.3,228.9,770.2,419.5,733.8,324.2,-18.26,1.32,18.3,1.9
50,1.667,1,0,person,0.863,324.5,286.2,427.4,507.8,375.9,397.0,0.1,-0.11,0.15,0.2
50,1.667,2,0,person,0.775,437.6,260.1,508.2,465.6,472.9,362.8,0.89,-0.36,0.96,-0.11
50,1.667,4,0,person,0.502,687.9,228.2,765.3,417.9,726.6,323.0,-7.23,-1.15,7.32,-2.47
51,1.7,1,0,person,0.864,324.1,286.3,427.2,507.8,375.7,397.0,-0.26,0.07,0.27,0.18
51,1.7,2,0,person,0.784,438.5,259.2,508.4,465.4,473.4,362.3,0.52,-0.51,0.73,-0.15
51,1.7,4,0,person,0.437,698.2,228.8,775.2,416.0,736.7,322.4,10.13,-0.62,10.15,0.54
51,1.7,3,0,person,0.324,661.5,238.6,730.1,369.0,695.8,303.8,-0.8,0.34,0.87,-0.04
52,1.733,1,0,person,0.859,323.9,286.3,427.2,507.6,375.5,396.9,-0.14,-0.11,0.18,-0.18
52,1.733,2,0,person,0.771,439.1,260.1,507.6,464.8,473.3,362.4,-0.09,0.12,0.15,0.63
52,1.733,4,0,person,0.515,687.9,230.1,768.7,416.4,728.3,323.3,-8.37,0.84,8.41,1.46
53,1.767,1,0,person,0.854,324.0,286.2,427.4,507.3,375.7,396.8,0.18,-0.17,0.25,-0.06
53,1.767,2,0,person,0.767,438.6,260.2,506.4,465.6,472.5,362.9,-0.86,0.5,0.99,0.38
53,1.767,4,0,person,0.478,696.6,231.4,778.1,419.1,737.4,325.3,9.02,2.0,9.24,1.16
54,1.8,1,0,person,0.853,324.3,286.5,428.1,507.9,376.2,397.2,0.47,0.47,0.67,0.64
54,1.8,2,0,person,0.768,438.1,260.2,505.2,466.1,471.6,363.2,-0.85,0.24,0.88,-0.26
54,1.8,4,0,person,0.51,702.3,232.5,783.9,421.4,743.1,326.9,5.75,1.69,5.99,-0.31
55,1.833,1,0,person,0.852,323.7,286.9,427.7,508.6,375.7,397.8,-0.5,0.53,0.73,0.05
55,1.833,2,0,person,0.803,438.3,261.3,504.7,466.8,471.5,364.1,-0.16,0.9,0.91,0.66
55,1.833,4,0,person,0.601,709.5,233.4,790.5,422.9,750.0,328.2,6.86,1.23,6.97,-0.46
55,1.833,3,0,person,0.438,658.2,241.0,725.2,368.2,691.7,304.6,-1.03,0.21,1.05,-0.03
56,1.867,1,0,person,0.853,323.4,286.7,428.2,510.1,375.8,398.4,0.13,0.63,0.64,0.1
56,1.867,2,0,person,0.778,438.6,261.1,504.7,466.8,471.6,363.9,0.16,-0.16,0.23,-1.06
56,1.867,4,0,person,0.584,693.3,233.7,779.0,424.6,736.2,329.2,-13.78,1.0,13.81,-0.24
56,1.867,3,0,person,0.408,653.9,236.7,722.0,366.4,688.0,301.5,-3.71,-3.1,4.83,-3.31
57,1.9,1,0,person,0.854,322.7,286.9,427.2,509.6,374.9,398.2,-0.87,-0.16,0.89,-0.79
57,1.9,2,0,person,0.806,439.9,260.5,506.1,466.5,473.0,363.5,1.35,-0.39,1.4,-0.23
57,1.9,4,0,person,0.675,706.6,235.2,790.6,425.4,748.6,330.3,12.39,1.1,12.44,0.11
